序号,发送时间,接收时间,发送内容,接收内容,延迟,信号强度,是否丢包,内容出错,延迟等级,状态划分
10013030,2024-09-09 21:58:24.170,2024-09-09 21:58:24.488,10013030 0909215824170 99,10013030 0909215824170 99,318,99,False,False,2,1
10013031,2024-09-09 21:58:24.770,2024-09-09 21:58:25.050,10013031 0909215824770 99,10013031 0909215824770 99,280,99,False,False,1,1
10013032,2024-09-09 21:58:25.367,2024-09-09 21:58:25.660,10013032 0909215825367 99,10013032 0909215825367 99,293,99,False,False,1,1
10013033,2024-09-09 21:58:25.966,2024-09-09 21:58:26.269,10013033 0909215825966 99,10013033 0909215825966 99,303,99,False,False,2,1
10013034,2024-09-09 21:58:26.563,2024-09-09 21:58:26.862,10013034 0909215826563 99,10013034 0909215826563 99,299,99,False,False,1,1
10013035,2024-09-09 21:58:27.160,2024-09-09 21:58:27.472,10013035 0909215827160 99,10013035 0909215827160 99,312,99,False,False,2,1
10013036,2024-09-09 21:58:27.758,2024-09-09 21:58:28.034,10013036 0909215827758 99,10013036 0909215827758 99,276,99,False,False,1,1
10013037,2024-09-09 21:58:28.353,2024-09-09 21:58:28.643,10013037 0909215828353 99,10013037 0909215828353 99,290,99,False,False,1,1
10013038,2024-09-09 21:58:28.953,2024-09-09 21:58:29.252,10013038 0909215828953 99,10013038 0909215828953 99,299,99,False,False,1,1
10013039,2024-09-09 21:58:29.550,2024-09-09 21:58:29.846,10013039 0909215829550 99,10013039 0909215829550 99,296,99,False,False,1,1
10013040,2024-09-09 21:58:30.149,2024-09-09 21:58:30.455,10013040 0909215830149 99,10013040 0909215830149 99,306,99,False,False,2,1
10013041,2024-09-09 21:58:30.745,2024-09-09 21:58:31.064,10013041 0909215830745 99,10013041 0909215830745 99,319,99,False,False,2,1
10013042,2024-09-09 21:58:31.341,2024-09-09 21:58:31.626,10013042 0909215831341 99,10013042 0909215831341 99,285,99,False,False,1,1
10013043,2024-09-09 21:58:31.937,2024-09-09 21:58:32.220,10013043 0909215831937 99,10013043 0909215831937 99,283,99,False,False,1,1
10013044,2024-09-09 21:58:32.533,2024-09-09 21:58:32.829,10013044 0909215832533 99,10013044 0909215832533 99,296,99,False,False,1,1
10013045,2024-09-09 21:58:33.127,2024-09-09 21:58:33.438,10013045 0909215833127 99,10013045 0909215833127 99,311,99,False,False,2,1
10013046,2024-09-09 21:58:33.721,2024-09-09 21:58:34.001,10013046 0909215833721 99,10013046 0909215833721 99,280,99,False,False,1,1
10013047,2024-09-09 21:58:34.316,2024-09-09 21:58:34.610,10013047 0909215834316 99,10013047 0909215834316 99,294,99,False,False,1,1
10013048,2024-09-09 21:58:34.912,2024-09-09 21:58:35.203,10013048 0909215834912 99,10013048 0909215834912 99,291,99,False,False,1,1
10013049,2024-09-09 21:58:35.507,2024-09-09 21:58:35.813,10013049 0909215835507 99,10013049 0909215835507 99,306,99,False,False,2,1
10013050,2024-09-09 21:58:36.107,2024-09-09 21:58:36.422,10013050 0909215836107 99,10013050 0909215836107 99,315,99,False,False,2,1
10013051,2024-09-09 21:58:36.703,2024-09-09 21:58:37.015,10013051 0909215836703 99,10013051 0909215836703 99,312,99,False,False,2,1
10013052,2024-09-09 21:58:37.298,2024-09-09 21:58:37.593,10013052 0909215837298 99,10013052 0909215837298 99,295,99,False,False,1,1
10013053,2024-09-09 21:58:37.895,2024-09-09 21:58:38.187,10013053 0909215837895 99,10013053 0909215837895 99,292,99,False,False,1,1
10013054,2024-09-09 21:58:38.491,2024-09-09 21:58:38.796,10013054 0909215838491 99,10013054 0909215838491 99,305,99,False,False,2,1
10013055,2024-09-09 21:58:39.092,2024-09-09 21:58:39.405,10013055 0909215839092 99,10013055 0909215839092 99,313,99,False,False,2,1
10013056,2024-09-09 21:58:39.690,2024-09-09 21:58:39.999,10013056 0909215839690 99,10013056 0909215839690 99,309,99,False,False,2,1
10013057,2024-09-09 21:58:40.285,2024-09-09 21:58:40.577,10013057 0909215840285 99,10013057 0909215840285 99,292,99,False,False,1,1
10013058,2024-09-09 21:58:40.882,2024-09-09 21:58:41.170,10013058 0909215840882 99,10013058 0909215840882 99,288,99,False,False,1,1
10013059,2024-09-09 21:58:41.478,2024-09-09 21:58:41.779,10013059 0909215841478 99,10013059 0909215841478 99,301,99,False,False,2,1
10013060,2024-09-09 21:58:42.074,2024-09-09 21:58:42.389,10013060 0909215842074 99,10013060 0909215842074 99,315,99,False,False,2,1
10013061,2024-09-09 21:58:42.670,2024-09-09 21:58:42.982,10013061 0909215842670 99,10013061 0909215842670 99,312,99,False,False,2,1
10013062,2024-09-09 21:58:43.263,2024-09-09 21:58:43.560,10013062 0909215843263 99,10013062 0909215843263 99,297,99,False,False,1,1
10013063,2024-09-09 21:58:43.866,2024-09-09 21:58:44.154,10013063 0909215843866 99,10013063 0909215843866 99,288,99,False,False,1,1
10013064,2024-09-09 21:58:44.460,2024-09-09 21:58:44.763,10013064 0909215844460 99,10013064 0909215844460 99,303,99,False,False,2,1
10013065,2024-09-09 21:58:45.056,2024-09-09 21:58:45.372,10013065 0909215845056 99,10013065 0909215845056 99,316,99,False,False,2,1
10013066,2024-09-09 21:58:45.653,2024-09-09 21:58:45.966,10013066 0909215845653 99,10013066 0909215845653 99,313,99,False,False,2,1
10013067,2024-09-09 21:58:46.249,2024-09-09 21:58:46.528,10013067 0909215846249 99,10013067 0909215846249 99,279,99,False,False,1,1
10013068,2024-09-09 21:58:46.845,2024-09-09 21:58:47.137,10013068 0909215846845 99,10013068 0909215846845 99,292,99,False,False,1,1
10013069,2024-09-09 21:58:47.442,2024-09-09 21:58:47.746,10013069 0909215847442 99,10013069 0909215847442 99,304,99,False,False,2,1
10013070,2024-09-09 21:58:48.039,2024-09-09 21:58:48.355,10013070 0909215848039 99,10013070 0909215848039 99,316,99,False,False,2,1
10013071,2024-09-09 21:58:48.639,2024-09-09 21:58:48.949,10013071 0909215848639 99,10013071 0909215848639 99,310,99,False,False,2,1
10013072,2024-09-09 21:58:49.254,2024-09-09 21:58:49.558,10013072 0909215849254 99,10013072 0909215849254 99,304,99,False,False,2,1
10013073,2024-09-09 21:58:49.848,2024-09-09 21:58:50.167,10013073 0909215849848 99,10013073 0909215849848 99,319,99,False,False,2,1
10013074,2024-09-09 21:58:50.444,2024-09-09 21:58:50.730,10013074 0909215850444 99,10013074 0909215850444 99,286,99,False,False,1,1
10013075,2024-09-09 21:58:51.042,2024-09-09 21:58:51.323,10013075 0909215851042 99,10013075 0909215851042 99,281,99,False,False,1,1
10013076,2024-09-09 21:58:51.637,2024-09-09 21:58:51.932,10013076 0909215851637 99,10013076 0909215851637 99,295,99,False,False,1,1
10013077,2024-09-09 21:58:52.237,2024-09-09 21:58:52.542,10013077 0909215852237 99,10013077 0909215852237 99,305,99,False,False,2,1
10013078,2024-09-09 21:58:52.836,2024-09-09 21:58:53.151,10013078 0909215852836 99,10013078 0909215852836 99,315,99,False,False,2,1
10013079,2024-09-09 21:58:53.435,2024-09-09 21:58:53.744,10013079 0909215853435 99,10013079 0909215853435 99,309,99,False,False,2,1
10013080,2024-09-09 21:58:54.032,2024-09-09 21:58:54.354,10013080 0909215854032 99,10013080 0909215854032 99,322,99,False,False,2,1
10013081,2024-09-09 21:58:54.653,2024-09-09 21:58:54.963,10013081 0909215854653 99,10013081 0909215854653 99,310,99,False,False,2,1
10013082,2024-09-09 21:58:55.249,2024-09-09 21:58:55.556,10013082 0909215855249 99,10013082 0909215855249 99,307,99,False,False,2,1
10013083,2024-09-09 21:58:55.847,2024-09-09 21:58:56.165,10013083 0909215855847 99,10013083 0909215855847 99,318,99,False,False,2,1
10013084,2024-09-09 21:58:56.445,2024-09-09 21:58:56.728,10013084 0909215856445 99,10013084 0909215856445 99,283,99,False,False,1,1
10013085,2024-09-09 21:58:57.044,2024-09-09 21:58:57.337,10013085 0909215857044 99,10013085 0909215857044 99,293,99,False,False,1,1
10013086,2024-09-09 21:58:57.642,2024-09-09 21:58:57.946,10013086 0909215857642 99,10013086 0909215857642 99,304,99,False,False,2,1
10013087,2024-09-09 21:58:58.240,2024-09-09 21:58:58.540,10013087 0909215858240 99,10013087 0909215858240 99,300,99,False,False,1,1
10013088,2024-09-09 21:58:58.839,2024-09-09 21:58:59.149,10013088 0909215858839 99,10013088 0909215858839 99,310,99,False,False,2,1
10013089,2024-09-09 21:58:59.437,2024-09-09 21:58:59.758,10013089 0909215859437 99,10013089 0909215859437 99,321,99,False,False,2,1
10013090,2024-09-09 21:59:00.031,2024-09-09 21:59:00.320,10013090 0909215900031 99,10013090 0909215900031 99,289,99,False,False,1,1
10013091,2024-09-09 21:59:00.629,2024-09-09 21:59:00.914,10013091 0909215900629 99,10013091 0909215900629 99,285,99,False,False,1,1
10013092,2024-09-09 21:59:01.224,2024-09-09 21:59:01.523,10013092 0909215901224 99,10013092 0909215901224 99,299,99,False,False,1,1
10013093,2024-09-09 21:59:01.823,2024-09-09 21:59:02.132,10013093 0909215901823 99,10013093 0909215901823 99,309,99,False,False,2,1
10013094,2024-09-09 21:59:02.419,2024-09-09 21:59:02.726,10013094 0909215902419 99,10013094 0909215902419 99,307,99,False,False,2,1
10013095,2024-09-09 21:59:03.014,2024-09-09 21:59:03.335,10013095 0909215903014 99,10013095 0909215903014 99,321,99,False,False,2,1
10013096,2024-09-09 21:59:03.619,2024-09-09 21:59:03.897,10013096 0909215903619 99,10013096 0909215903619 99,278,99,False,False,1,1
10013097,2024-09-09 21:59:04.214,2024-09-09 21:59:04.507,10013097 0909215904214 99,10013097 0909215904214 99,293,99,False,False,1,1
10013098,2024-09-09 21:59:04.809,2024-09-09 21:59:05.116,10013098 0909215904809 99,10013098 0909215904809 99,307,99,False,False,2,1
10013099,2024-09-09 21:59:05.404,2024-09-09 21:59:05.725,10013099 0909215905404 99,10013099 0909215905404 99,321,99,False,False,2,1
10013100,2024-09-09 21:59:05.999,2024-09-09 21:59:06.287,10013100 0909215905999 99,10013100 0909215905999 99,288,99,False,False,1,1
10013101,2024-09-09 21:59:06.593,2024-09-09 21:59:06.881,10013101 0909215906593 99,10013101 0909215906593 99,288,99,False,False,1,1
10013102,2024-09-09 21:59:07.187,2024-09-09 21:59:07.490,10013102 0909215907187 99,10013102 0909215907187 99,303,99,False,False,2,1
10013103,2024-09-09 21:59:07.781,2024-09-09 21:59:08.099,10013103 0909215907781 99,10013103 0909215907781 99,318,99,False,False,2,1
10013104,2024-09-09 21:59:08.377,2024-09-09 21:59:08.693,10013104 0909215908377 99,10013104 0909215908377 99,316,99,False,False,2,1
10013105,2024-09-09 21:59:08.975,2024-09-09 21:59:09.271,10013105 0909215908975 99,10013105 0909215908975 99,296,99,False,False,1,1
10013106,2024-09-09 21:59:09.571,2024-09-09 21:59:09.864,10013106 0909215909571 99,10013106 0909215909571 99,293,99,False,False,1,1
10013107,2024-09-09 21:59:10.170,2024-09-09 21:59:10.473,10013107 0909215910170 99,10013107 0909215910170 99,303,99,False,False,2,1
10013108,2024-09-09 21:59:10.772,2024-09-09 21:59:11.083,10013108 0909215910772 99,10013108 0909215910772 99,311,99,False,False,2,1
10013109,2024-09-09 21:59:11.371,2024-09-09 21:59:11.676,10013109 0909215911371 99,10013109 0909215911371 99,305,99,False,False,2,1
10013110,2024-09-09 21:59:11.970,2024-09-09 21:59:12.285,10013110 0909215911970 99,10013110 0909215911970 99,315,99,False,False,2,1
10013111,2024-09-09 21:59:12.568,2024-09-09 21:59:12.848,10013111 0909215912568 99,10013111 0909215912568 99,280,99,False,False,1,1
10013112,2024-09-09 21:59:13.166,2024-09-09 21:59:13.488,10013112 0909215913166 99,10013112 0909215913166 99,322,99,False,False,2,1
10013113,2024-09-09 21:59:13.764,2024-09-09 21:59:14.066,10013113 0909215913764 99,10013113 0909215913764 99,302,99,False,False,2,1
10013114,2024-09-09 21:59:14.362,2024-09-09 21:59:14.660,10013114 0909215914362 99,10013114 0909215914362 99,298,99,False,False,1,1
10013115,2024-09-09 21:59:14.961,2024-09-09 21:59:15.269,10013115 0909215914961 99,10013115 0909215914961 99,308,99,False,False,2,1
10013116,2024-09-09 21:59:15.567,2024-09-09 21:59:15.878,10013116 0909215915567 99,10013116 0909215915567 99,311,99,False,False,2,1
10013117,2024-09-09 21:59:16.165,2024-09-09 21:59:16.471,10013117 0909215916165 99,10013117 0909215916165 99,306,99,False,False,2,1
10013118,2024-09-09 21:59:16.763,2024-09-09 21:59:17.081,10013118 0909215916763 99,10013118 0909215916763 99,318,99,False,False,2,1
10013119,2024-09-09 21:59:17.363,2024-09-09 21:59:17.690,10013119 0909215917363 99,10013119 0909215917363 99,327,99,False,False,2,1
10013120,2024-09-09 21:59:17.967,2024-09-09 21:59:18.252,10013120 0909215917967 99,10013120 0909215917967 99,285,99,False,False,1,1
10013121,2024-09-09 21:59:18.563,2024-09-09 21:59:18.861,10013121 0909215918563 99,10013121 0909215918563 99,298,99,False,False,1,1
10013122,2024-09-09 21:59:19.162,2024-09-09 21:59:19.455,10013122 0909215919162 99,10013122 0909215919162 99,293,99,False,False,1,1
10013123,2024-09-09 21:59:19.761,2024-09-09 21:59:20.064,10013123 0909215919761 99,10013123 0909215919761 99,303,99,False,False,2,1
10013124,2024-09-09 21:59:20.359,2024-09-09 21:59:20.673,10013124 0909215920359 99,10013124 0909215920359 99,314,99,False,False,2,1
10013125,2024-09-09 21:59:20.984,2024-09-09 21:59:21.267,10013125 0909215920984 99,10013125 0909215920984 99,283,99,False,False,1,1
10013126,2024-09-09 21:59:21.580,2024-09-09 21:59:21.876,10013126 0909215921580 99,10013126 0909215921580 99,296,99,False,False,1,1
10013127,2024-09-09 21:59:22.174,2024-09-09 21:59:22.485,10013127 0909215922174 99,10013127 0909215922174 99,311,99,False,False,2,1
10013128,2024-09-09 21:59:22.773,2024-09-09 21:59:23.079,10013128 0909215922773 99,10013128 0909215922773 99,306,99,False,False,2,1
10013129,2024-09-09 21:59:23.372,2024-09-09 21:59:23.688,10013129 0909215923372 99,10013129 0909215923372 99,316,99,False,False,2,1
10013130,2024-09-09 21:59:23.969,2024-09-09 21:59:24.250,10013130 0909215923969 99,10013130 0909215923969 99,281,99,False,False,1,1
10013131,2024-09-09 21:59:24.566,2024-09-09 21:59:24.859,10013131 0909215924566 99,10013131 0909215924566 99,293,99,False,False,1,1
10013132,2024-09-09 21:59:25.166,2024-09-09 21:59:25.469,10013132 0909215925166 99,10013132 0909215925166 99,303,99,False,False,2,1
10013133,2024-09-09 21:59:25.766,2024-09-09 21:59:26.062,10013133 0909215925766 99,10013133 0909215925766 99,296,99,False,False,1,1
10013134,2024-09-09 21:59:26.384,2024-09-09 21:59:26.671,10013134 0909215926384 99,10013134 0909215926384 99,287,99,False,False,1,1
10013135,2024-09-09 21:59:26.986,2024-09-09 21:59:27.280,10013135 0909215926986 99,10013135 0909215926986 99,294,99,False,False,1,1
10013136,2024-09-09 21:59:27.581,2024-09-09 21:59:27.874,10013136 0909215927581 99,10013136 0909215927581 99,293,99,False,False,1,1
10013137,2024-09-09 21:59:28.188,2024-09-09 21:59:28.483,10013137 0909215928188 99,10013137 0909215928188 99,295,99,False,False,1,1
10013138,2024-09-09 21:59:28.782,2024-09-09 21:59:29.092,10013138 0909215928782 99,10013138 0909215928782 99,310,99,False,False,2,1
10013139,2024-09-09 21:59:29.379,2024-09-09 21:59:29.702,10013139 0909215929379 99,10013139 0909215929379 99,323,99,False,False,2,1
10013140,2024-09-09 21:59:29.980,2024-09-09 21:59:30.295,10013140 0909215929980 99,10013140 0909215929980 99,315,99,False,False,2,1
10013141,2024-09-09 21:59:30.578,2024-09-09 21:59:30.873,10013141 0909215930578 99,10013141 0909215930578 99,295,99,False,False,1,1
10013142,2024-09-09 21:59:31.176,2024-09-09 21:59:31.467,10013142 0909215931176 99,10013142 0909215931176 99,291,99,False,False,1,1
10013143,2024-09-09 21:59:31.772,2024-09-09 21:59:32.076,10013143 0909215931772 99,10013143 0909215931772 99,304,99,False,False,2,1
10013144,2024-09-09 21:59:32.367,2024-09-09 21:59:32.685,10013144 0909215932367 99,10013144 0909215932367 99,318,99,False,False,2,1
10013145,2024-09-09 21:59:32.964,2024-09-09 21:59:33.279,10013145 0909215932964 99,10013145 0909215932964 99,315,99,False,False,2,1
10013146,2024-09-09 21:59:33.562,2024-09-09 21:59:33.841,10013146 0909215933562 99,10013146 0909215933562 99,279,99,False,False,1,1
10013147,2024-09-09 21:59:34.160,2024-09-09 21:59:34.450,10013147 0909215934160 99,10013147 0909215934160 99,290,99,False,False,1,1
10013148,2024-09-09 21:59:34.755,2024-09-09 21:59:35.059,10013148 0909215934755 99,10013148 0909215934755 99,304,99,False,False,2,1
10013149,2024-09-09 21:59:35.355,2024-09-09 21:59:35.668,10013149 0909215935355 99,10013149 0909215935355 99,313,99,False,False,2,1
10013150,2024-09-09 21:59:35.953,2024-09-09 21:59:36.262,10013150 0909215935953 99,10013150 0909215935953 99,309,99,False,False,2,1
10013151,2024-09-09 21:59:36.549,2024-09-09 21:59:36.824,10013151 0909215936549 99,10013151 0909215936549 99,275,99,False,False,1,1
10013152,2024-09-09 21:59:37.144,2024-09-09 21:59:37.433,10013152 0909215937144 99,10013152 0909215937144 99,289,99,False,False,1,1
10013153,2024-09-09 21:59:37.738,2024-09-09 21:59:38.043,10013153 0909215937738 99,10013153 0909215937738 99,305,99,False,False,2,1
10013154,2024-09-09 21:59:38.331,2024-09-09 21:59:38.636,10013154 0909215938331 99,10013154 0909215938331 99,305,99,False,False,2,1
10013155,2024-09-09 21:59:38.926,2024-09-09 21:59:39.214,10013155 0909215938926 99,10013155 0909215938926 99,288,99,False,False,1,1
10013156,2024-09-09 21:59:39.521,2024-09-09 21:59:39.808,10013156 0909215939521 99,10013156 0909215939521 99,287,99,False,False,1,1
10013157,2024-09-09 21:59:40.116,2024-09-09 21:59:40.417,10013157 0909215940116 99,10013157 0909215940116 99,301,99,False,False,2,1
10013158,2024-09-09 21:59:40.710,2024-09-09 21:59:41.026,10013158 0909215940710 99,10013158 0909215940710 99,316,99,False,False,2,1
10013159,2024-09-09 21:59:41.308,2024-09-09 21:59:41.620,10013159 0909215941308 99,10013159 0909215941308 99,312,99,False,False,2,1
10013160,2024-09-09 21:59:41.910,2024-09-09 21:59:42.229,10013160 0909215941910 99,10013160 0909215941910 99,319,99,False,False,2,1
10013161,2024-09-09 21:59:42.514,2024-09-09 21:59:42.791,10013161 0909215942514 99,10013161 0909215942514 99,277,99,False,False,1,1
10013162,2024-09-09 21:59:43.109,2024-09-09 21:59:43.400,10013162 0909215943109 99,10013162 0909215943109 99,291,99,False,False,1,1
10013163,2024-09-09 21:59:43.705,2024-09-09 21:59:44.010,10013163 0909215943705 99,10013163 0909215943705 99,305,99,False,False,2,1
10013164,2024-09-09 21:59:44.303,2024-09-09 21:59:44.603,10013164 0909215944303 99,10013164 0909215944303 99,300,99,False,False,1,1
10013165,2024-09-09 21:59:44.901,2024-09-09 21:59:45.212,10013165 0909215944901 99,10013165 0909215944901 99,311,99,False,False,2,1
10013166,2024-09-09 21:59:45.500,2024-09-09 21:59:45.821,10013166 0909215945500 99,10013166 0909215945500 99,321,99,False,False,2,1
10013167,2024-09-09 21:59:46.097,2024-09-09 21:59:46.384,10013167 0909215946097 99,10013167 0909215946097 99,287,99,False,False,1,1
10013168,2024-09-09 21:59:46.695,2024-09-09 21:59:47.024,10013168 0909215946695 99,10013168 0909215946695 99,329,99,False,False,2,1
10013169,2024-09-09 21:59:47.312,2024-09-09 21:59:47.633,10013169 0909215947312 99,10013169 0909215947312 99,321,99,False,False,2,1
